center_idx,angle,deviation
3,53.730519861892965,62.83453131518504
3,102.08516227778416,14.47988889929384
3,129.06816322865885,12.503112051580842
3,92.06684457240264,24.49820660467536
3,67.93780657523759,48.62724460184042
3,91.28283753986821,25.282213637209793
3,149.70860759932324,33.14355642224524
3,71.35114996754707,45.21390120953093
3,33.73568274825699,82.82936842882101
3,53.730519861892965,62.83453131518504
3,67.78939223422965,48.77565894284835
3,102.08516227778416,14.47988889929384
3,128.99272762602416,12.427676448946158
3,143.39213723874778,26.827086061669775
3,73.22759805503368,43.33745312204432
3,77.13024620659148,39.434804970486525
3,58.350414698972926,58.21463647810508
3,151.48963245098088,34.924581273902874
3,106.13317339781486,10.431877779263147
3,72.07714129505126,44.48790988202674
3,99.3479231113104,17.21712806576761
3,73.22759805503368,43.33745312204432
3,143.39213723874778,26.827086061669775
3,77.13024620659148,39.434804970486525
3,151.48963245098088,34.924581273902874
3,58.350414698972926,58.21463647810508
3,72.07714129505126,44.48790988202674
3,106.13317339781486,10.431877779263147
3,99.3479231113104,17.21712806576761
3,74.39480406856278,42.17024710851523
3,81.81570746137871,34.7493437156993
3,118.39370278734633,1.8286516102683237
3,62.3187794467614,54.24627173031661
3,108.84355144045695,7.721499736621055
3,135.66320527353088,19.098154096452873
3,44.47583938480519,72.0892117922728
3,81.81570746137871,34.7493437156993
3,62.3187794467614,54.24627173031661
3,118.39370278734633,1.8286516102683237
3,135.66320527353088,19.098154096452873
3,108.84355144045695,7.721499736621055
3,44.47583938480519,72.0892117922728
3,128.31384847455928,11.748797297481275
3,128.31384847455928,11.748797297481275
3,142.28180777863355,25.716756601555545
3,142.28180777863355,25.716756601555545
